timestamp,user_id,user_segment,product_category,promo_type,channel,price,quantity,conversion,inventory_remaining,fulfillment_status,revenue,date
2024-07-03,5512,Returning,Haircare,Launch Bundle,Paid Search,24.05,3,1,12,On-time,72.15,2024-07-03
2024-07-04,5759,New,Makeup,25% Off,Social Media,52.91,1,1,25,On-time,52.91,2024-07-04
2024-07-02,6874,New,Fragrance,Launch Bundle,Social Media,74.9,3,1,42,Delayed,224.70000000000002,2024-07-02
2024-07-06,4688,New,Skincare,25% Off,SMS,107.28,3,1,42,On-time,321.84000000000003,2024-07-06
2024-06-28,8689,Returning,Fragrance,BOGO,SMS,44.71,2,0,65,On-time,0.0,2024-06-28
2024-07-04,2379,Returning,Makeup,25% Off,Social Media,80.46,3,1,86,On-time,241.38,2024-07-04
2024-07-07,5243,New,Haircare,25% Off,Social Media,32.29,1,0,27,On-time,0.0,2024-07-07
2024-07-04,7507,New,Skincare,Launch Bundle,SMS,52.17,2,0,0,Delayed,0.0,2024-07-04
2024-07-01,8819,Returning,Haircare,Launch Bundle,SMS,114.46,1,0,95,On-time,0.0,2024-07-01
2024-07-06,9593,Returning,Fragrance,BOGO,SMS,93.5,3,1,11,On-time,280.5,2024-07-06
2024-07-08,3653,Returning,Skincare,Launch Bundle,Paid Search,72.31,3,0,49,On-time,0.0,2024-07-08
2024-07-02,6611,Returning,Skincare,Launch Bundle,Email,41.43,2,1,52,Delayed,82.86,2024-07-02
2024-07-01,7127,Returning,Fragrance,Launch Bundle,Email,54.87,1,1,59,On-time,54.87,2024-07-01
2024-07-04,4923,Returning,Fragrance,BOGO,Social Media,31.45,3,0,54,On-time,0.0,2024-07-04
2024-07-01,9459,Returning,Makeup,BOGO,Paid Search,52.11,3,1,34,On-time,156.32999999999998,2024-07-01
2024-06-30,6912,Returning,Fragrance,BOGO,SMS,30.82,2,1,60,On-time,61.64,2024-06-30
2024-07-06,6130,New,Fragrance,Launch Bundle,SMS,98.51,3,1,25,Delayed,295.53000000000003,2024-07-06
2024-07-08,6439,Returning,Fragrance,Launch Bundle,Social Media,23.48,3,1,30,Out of Stock,70.44,2024-07-08
2024-07-05,8880,Returning,Skincare,BOGO,Social Media,34.89,3,0,56,On-time,0.0,2024-07-05
2024-06-28,7449,New,Makeup,Launch Bundle,Paid Search,87.57,1,0,11,On-time,0.0,2024-06-28
2024-07-04,2725,Returning,Skincare,Launch Bundle,Email,109.76,1,0,92,On-time,0.0,2024-07-04
2024-07-06,8522,Returning,Fragrance,25% Off,Email,116.28,1,1,4,On-time,116.28,2024-07-06
2024-07-05,5784,Returning,Makeup,BOGO,SMS,102.78,3,1,98,On-time,308.34000000000003,2024-07-05
2024-07-05,2232,Returning,Fragrance,BOGO,Social Media,37.2,2,1,6,On-time,74.4,2024-07-05
2024-07-03,9808,Returning,Skincare,Launch Bundle,Paid Search,45.0,2,0,15,Delayed,0.0,2024-07-03
2024-07-08,9338,New,Skincare,Launch Bundle,SMS,106.43,2,1,95,Delayed,212.86,2024-07-08
2024-07-01,8446,Returning,Fragrance,25% Off,Email,108.38,1,0,51,Delayed,0.0,2024-07-01
2024-07-05,5616,Returning,Makeup,BOGO,Email,82.27,1,1,80,On-time,82.27,2024-07-05
2024-06-30,5725,New,Skincare,BOGO,Paid Search,47.93,1,1,20,Delayed,47.93,2024-06-30
2024-07-06,4677,New,Fragrance,Launch Bundle,SMS,38.53,1,0,26,On-time,0.0,2024-07-06
2024-06-29,7287,Returning,Haircare,BOGO,Paid Search,104.49,3,1,78,On-time,313.46999999999997,2024-06-29
2024-06-29,9480,New,Fragrance,Launch Bundle,SMS,36.55,2,1,22,Delayed,73.1,2024-06-29
2024-07-04,2409,Returning,Fragrance,25% Off,Email,84.49,2,1,71,Out of Stock,168.98,2024-07-04
2024-07-07,9205,New,Makeup,Launch Bundle,Social Media,116.64,1,1,24,Delayed,116.64,2024-07-07
2024-07-01,1256,New,Fragrance,25% Off,Social Media,89.06,2,1,10,Delayed,178.12,2024-07-01
2024-07-07,2721,Returning,Haircare,Launch Bundle,Email,42.06,2,1,62,On-time,84.12,2024-07-07
2024-07-05,2423,New,Fragrance,25% Off,Social Media,44.66,1,1,56,On-time,44.66,2024-07-05
2024-07-06,5953,Returning,Haircare,25% Off,Social Media,24.75,1,0,84,Delayed,0.0,2024-07-06
2024-07-04,3990,Returning,Skincare,BOGO,SMS,87.05,1,1,53,On-time,87.05,2024-07-04
2024-07-02,2195,New,Fragrance,Launch Bundle,Paid Search,69.44,1,1,9,On-time,69.44,2024-07-02
2024-07-05,5559,New,Makeup,BOGO,SMS,36.68,3,0,49,Delayed,0.0,2024-07-05
2024-07-01,5365,New,Fragrance,BOGO,Paid Search,38.91,2,1,72,Delayed,77.82,2024-07-01
2024-06-29,2244,New,Haircare,Launch Bundle,Paid Search,15.95,3,1,0,On-time,47.849999999999994,2024-06-29
2024-07-08,7766,Returning,Haircare,BOGO,Social Media,117.73,2,1,85,Delayed,235.46,2024-07-08
2024-07-03,6302,Returning,Makeup,BOGO,Paid Search,101.94,3,1,69,On-time,305.82,2024-07-03
2024-07-06,2306,New,Haircare,BOGO,Paid Search,56.39,1,1,29,Delayed,56.39,2024-07-06
2024-06-28,3402,Returning,Fragrance,Launch Bundle,Email,114.34,3,0,54,On-time,0.0,2024-06-28
2024-07-08,1496,New,Haircare,BOGO,Paid Search,86.1,1,1,97,On-time,86.1,2024-07-08
2024-07-07,4399,New,Fragrance,BOGO,Email,93.9,1,0,76,Delayed,0.0,2024-07-07
2024-07-04,1909,New,Fragrance,BOGO,SMS,86.4,3,0,85,Delayed,0.0,2024-07-04
2024-07-07,1372,Returning,Haircare,Launch Bundle,Social Media,94.47,2,0,5,Delayed,0.0,2024-07-07
2024-07-06,7236,Returning,Makeup,25% Off,Paid Search,32.95,3,1,23,Delayed,98.85000000000001,2024-07-06
2024-07-07,2344,Returning,Skincare,25% Off,Email,74.05,1,1,84,On-time,74.05,2024-07-07
2024-07-06,9515,New,Makeup,25% Off,SMS,104.18,1,1,86,On-time,104.18,2024-07-06
2024-07-07,3431,New,Skincare,25% Off,SMS,17.05,2,1,4,Delayed,34.1,2024-07-07
2024-07-08,5670,Returning,Makeup,BOGO,SMS,27.96,2,0,6,Delayed,0.0,2024-07-08
2024-06-30,3784,Returning,Fragrance,Launch Bundle,Email,40.79,2,1,2,On-time,81.58,2024-06-30
2024-07-08,2695,Returning,Fragrance,BOGO,Email,45.95,1,1,12,On-time,45.95,2024-07-08
2024-07-02,2907,New,Haircare,Launch Bundle,Social Media,34.18,3,0,53,On-time,0.0,2024-07-02
2024-07-05,5814,New,Skincare,BOGO,Paid Search,80.55,2,1,62,On-time,161.1,2024-07-05
2024-07-05,1780,Returning,Skincare,25% Off,SMS,45.87,1,0,75,Delayed,0.0,2024-07-05
2024-07-01,2019,Returning,Haircare,25% Off,Social Media,31.6,3,1,5,On-time,94.80000000000001,2024-07-01
2024-07-08,2403,Returning,Makeup,Launch Bundle,Email,110.11,2,1,97,On-time,220.22,2024-07-08
2024-07-08,2426,Returning,Haircare,BOGO,Social Media,87.98,3,1,78,Delayed,263.94,2024-07-08
2024-06-28,9855,Returning,Makeup,25% Off,SMS,40.84,3,0,46,On-time,0.0,2024-06-28
2024-06-28,6868,Returning,Haircare,Launch Bundle,SMS,52.9,1,1,81,Delayed,52.9,2024-06-28
2024-07-01,1010,Returning,Skincare,BOGO,Social Media,92.78,1,1,54,On-time,92.78,2024-07-01
2024-07-03,7330,Returning,Skincare,Launch Bundle,SMS,98.05,1,1,48,On-time,98.05,2024-07-03
2024-07-05,3825,Returning,Makeup,BOGO,Email,33.53,3,1,56,On-time,100.59,2024-07-05
2024-07-03,8464,New,Skincare,BOGO,SMS,113.34,2,1,2,On-time,226.68,2024-07-03
2024-07-06,4003,New,Skincare,BOGO,Paid Search,97.45,2,0,21,On-time,0.0,2024-07-06
2024-07-06,8195,Returning,Skincare,Launch Bundle,Paid Search,104.97,2,0,34,Delayed,0.0,2024-07-06
2024-06-29,7720,Returning,Skincare,Launch Bundle,SMS,30.11,1,1,27,On-time,30.11,2024-06-29
2024-07-07,4088,Returning,Fragrance,BOGO,Social Media,30.05,2,1,41,On-time,60.1,2024-07-07
2024-06-28,2789,New,Haircare,25% Off,SMS,47.06,2,0,11,Delayed,0.0,2024-06-28
2024-06-29,4036,New,Haircare,BOGO,Paid Search,21.79,1,0,0,On-time,0.0,2024-06-29
2024-07-02,8377,Returning,Fragrance,Launch Bundle,Email,24.56,2,0,99,Delayed,0.0,2024-07-02
2024-07-01,8598,New,Skincare,BOGO,Paid Search,30.04,2,1,93,On-time,60.08,2024-07-01
2024-07-01,5838,New,Haircare,Launch Bundle,SMS,89.81,2,1,22,On-time,179.62,2024-07-01
2024-07-06,6872,New,Haircare,BOGO,SMS,18.17,3,1,27,On-time,54.510000000000005,2024-07-06
2024-07-08,4653,Returning,Haircare,BOGO,Social Media,23.74,3,1,68,On-time,71.22,2024-07-08
2024-07-05,5299,New,Makeup,25% Off,SMS,114.14,1,1,35,On-time,114.14,2024-07-05
2024-07-03,1973,Returning,Fragrance,25% Off,SMS,23.78,1,1,53,On-time,23.78,2024-07-03
2024-06-28,8083,Returning,Makeup,Launch Bundle,Email,71.43,3,0,46,On-time,0.0,2024-06-28
2024-06-29,6494,Returning,Makeup,BOGO,Email,82.47,1,0,55,Delayed,0.0,2024-06-29
2024-07-03,4406,Returning,Fragrance,Launch Bundle,Email,115.65,1,1,9,Delayed,115.65,2024-07-03
2024-07-08,6150,New,Haircare,BOGO,Social Media,109.48,2,1,4,On-time,218.96,2024-07-08
2024-06-29,4129,New,Makeup,BOGO,Social Media,61.27,1,1,13,On-time,61.27,2024-06-29
2024-07-07,1104,New,Haircare,BOGO,Paid Search,113.93,1,1,23,On-time,113.93,2024-07-07
2024-07-02,8433,Returning,Makeup,25% Off,Social Media,60.39,2,0,62,On-time,0.0,2024-07-02
2024-07-02,8689,New,Haircare,Launch Bundle,Email,85.34,2,0,27,Delayed,0.0,2024-07-02
2024-07-03,4567,New,Skincare,BOGO,Social Media,42.26,3,1,20,On-time,126.78,2024-07-03
2024-07-03,5348,Returning,Skincare,BOGO,SMS,81.85,1,1,75,On-time,81.85,2024-07-03
2024-07-03,5390,New,Skincare,Launch Bundle,Social Media,71.51,2,1,19,On-time,143.02,2024-07-03
2024-06-29,7811,New,Fragrance,Launch Bundle,SMS,78.72,1,1,61,On-time,78.72,2024-06-29
2024-07-07,2181,Returning,Skincare,BOGO,Paid Search,86.68,1,0,95,Delayed,0.0,2024-07-07
2024-06-30,5644,Returning,Makeup,25% Off,SMS,33.21,3,1,50,On-time,99.63,2024-06-30
2024-07-03,6873,New,Haircare,25% Off,Email,46.63,3,0,39,On-time,0.0,2024-07-03
2024-07-05,5394,New,Haircare,BOGO,Paid Search,92.31,3,1,84,On-time,276.93,2024-07-05
2024-07-08,4534,Returning,Haircare,25% Off,Paid Search,32.2,3,1,80,On-time,96.60000000000001,2024-07-08
2024-06-28,6844,New,Haircare,Launch Bundle,Paid Search,51.15,3,1,64,On-time,153.45,2024-06-28
2024-06-28,6939,Returning,Makeup,25% Off,Email,84.98,2,1,27,Delayed,169.96,2024-06-28
2024-07-08,7475,New,Haircare,Launch Bundle,SMS,113.45,3,1,53,On-time,340.35,2024-07-08
2024-06-29,2774,Returning,Makeup,Launch Bundle,Paid Search,22.91,2,1,1,On-time,45.82,2024-06-29
2024-07-08,9283,New,Makeup,Launch Bundle,Email,69.24,3,1,80,On-time,207.71999999999997,2024-07-08
2024-07-03,1446,Returning,Haircare,Launch Bundle,Paid Search,23.6,2,1,13,On-time,47.2,2024-07-03
2024-07-06,1108,New,Haircare,25% Off,Paid Search,54.81,1,1,13,Delayed,54.81,2024-07-06
2024-07-01,4239,Returning,Haircare,Launch Bundle,Email,33.42,3,1,43,On-time,100.26,2024-07-01
2024-06-30,6931,New,Makeup,BOGO,Social Media,83.19,2,1,81,On-time,166.38,2024-06-30
2024-07-05,5053,New,Fragrance,Launch Bundle,Paid Search,94.57,3,1,39,On-time,283.71,2024-07-05
2024-07-08,5537,Returning,Makeup,BOGO,Social Media,40.97,2,1,33,On-time,81.94,2024-07-08
2024-07-07,7361,Returning,Fragrance,Launch Bundle,Paid Search,89.85,2,0,64,Delayed,0.0,2024-07-07
2024-07-06,2245,Returning,Haircare,Launch Bundle,Social Media,61.92,3,0,17,On-time,0.0,2024-07-06
2024-07-08,3720,Returning,Makeup,25% Off,SMS,44.78,2,1,33,On-time,89.56,2024-07-08
2024-07-02,9469,Returning,Haircare,Launch Bundle,Social Media,69.96,1,0,86,On-time,0.0,2024-07-02
2024-07-06,8741,Returning,Fragrance,Launch Bundle,Social Media,54.86,3,1,48,On-time,164.57999999999998,2024-07-06
2024-06-29,6105,Returning,Fragrance,25% Off,Social Media,39.15,1,1,79,On-time,39.15,2024-06-29
2024-06-30,3922,Returning,Makeup,25% Off,Social Media,94.47,2,1,82,Delayed,188.94,2024-06-30
2024-07-04,3513,New,Makeup,BOGO,SMS,98.74,2,1,54,On-time,197.48,2024-07-04
2024-07-04,3801,Returning,Makeup,25% Off,Email,99.03,3,1,61,On-time,297.09000000000003,2024-07-04
2024-07-03,7981,Returning,Makeup,BOGO,Social Media,55.12,1,1,69,On-time,55.12,2024-07-03
2024-07-03,9221,New,Skincare,Launch Bundle,Email,32.8,1,0,23,On-time,0.0,2024-07-03
2024-06-29,7502,Returning,Skincare,BOGO,Paid Search,103.24,3,1,80,On-time,309.71999999999997,2024-06-29
2024-07-07,7038,New,Haircare,25% Off,Email,49.57,1,0,47,Delayed,0.0,2024-07-07
2024-07-03,7229,Returning,Fragrance,Launch Bundle,Social Media,93.55,3,1,79,Delayed,280.65,2024-07-03
2024-07-01,1364,New,Fragrance,BOGO,Email,100.83,3,1,38,On-time,302.49,2024-07-01
2024-06-30,2800,New,Haircare,BOGO,SMS,95.66,2,1,47,Delayed,191.32,2024-06-30
2024-07-08,6958,Returning,Haircare,BOGO,SMS,55.93,2,1,69,On-time,111.86,2024-07-08
2024-06-29,8436,Returning,Haircare,Launch Bundle,Social Media,113.49,1,1,79,On-time,113.49,2024-06-29
2024-06-28,5793,Returning,Skincare,BOGO,Email,84.32,3,1,8,On-time,252.95999999999998,2024-06-28
2024-07-08,9160,Returning,Haircare,BOGO,Paid Search,75.45,3,1,28,On-time,226.35000000000002,2024-07-08
2024-07-08,1179,Returning,Fragrance,25% Off,SMS,88.28,3,1,67,Delayed,264.84000000000003,2024-07-08
2024-07-02,4873,New,Haircare,BOGO,Social Media,19.7,3,1,59,On-time,59.099999999999994,2024-07-02
2024-06-29,4960,Returning,Makeup,Launch Bundle,SMS,56.0,2,1,25,On-time,112.0,2024-06-29
2024-06-29,2186,Returning,Fragrance,25% Off,Social Media,107.53,1,0,37,On-time,0.0,2024-06-29
2024-07-04,1773,Returning,Fragrance,Launch Bundle,Email,31.91,2,0,61,On-time,0.0,2024-07-04
2024-07-05,5460,New,Fragrance,25% Off,Email,58.51,3,1,25,On-time,175.53,2024-07-05
2024-07-07,1352,Returning,Skincare,25% Off,Email,57.55,1,1,13,Delayed,57.55,2024-07-07
2024-07-05,7943,New,Skincare,BOGO,Email,52.38,1,1,98,On-time,52.38,2024-07-05
2024-07-01,6202,Returning,Fragrance,Launch Bundle,Email,74.05,3,1,48,On-time,222.14999999999998,2024-07-01
2024-06-28,6344,Returning,Makeup,BOGO,Social Media,119.6,3,1,42,On-time,358.79999999999995,2024-06-28
2024-07-08,5507,Returning,Fragrance,25% Off,SMS,41.86,2,0,87,On-time,0.0,2024-07-08
2024-07-04,5830,Returning,Skincare,BOGO,Paid Search,89.02,2,1,7,On-time,178.04,2024-07-04
2024-06-28,1117,New,Makeup,25% Off,SMS,94.59,3,1,39,On-time,283.77,2024-06-28
2024-07-08,1481,Returning,Fragrance,25% Off,Email,76.37,3,1,24,Out of Stock,229.11,2024-07-08
2024-07-01,5287,Returning,Skincare,Launch Bundle,SMS,25.23,2,0,62,On-time,0.0,2024-07-01
2024-07-05,7802,New,Makeup,Launch Bundle,SMS,75.1,1,1,3,On-time,75.1,2024-07-05
2024-06-29,9298,Returning,Haircare,Launch Bundle,Social Media,115.11,1,1,14,On-time,115.11,2024-06-29
2024-07-03,5477,New,Haircare,Launch Bundle,Paid Search,50.92,1,1,15,On-time,50.92,2024-07-03
2024-07-03,7533,Returning,Fragrance,BOGO,Paid Search,82.17,2,1,53,On-time,164.34,2024-07-03
2024-07-06,1243,Returning,Haircare,Launch Bundle,Email,115.74,3,0,10,On-time,0.0,2024-07-06
2024-07-02,8012,Returning,Skincare,Launch Bundle,Social Media,98.79,1,1,27,On-time,98.79,2024-07-02
2024-07-07,1865,New,Makeup,Launch Bundle,Social Media,87.27,3,0,6,On-time,0.0,2024-07-07
2024-07-01,6329,New,Fragrance,25% Off,Social Media,116.97,2,0,37,On-time,0.0,2024-07-01
2024-07-02,1603,Returning,Makeup,25% Off,Social Media,32.91,2,1,23,On-time,65.82,2024-07-02
2024-07-07,6756,Returning,Makeup,Launch Bundle,Social Media,96.14,3,1,94,Delayed,288.42,2024-07-07
2024-07-08,5018,New,Makeup,25% Off,Paid Search,57.72,3,1,67,Delayed,173.16,2024-07-08
2024-07-02,6192,New,Skincare,25% Off,Paid Search,52.85,3,1,36,Delayed,158.55,2024-07-02
2024-07-05,3015,New,Fragrance,BOGO,SMS,69.67,3,1,34,On-time,209.01,2024-07-05
2024-07-07,4380,Returning,Haircare,25% Off,Paid Search,18.54,1,1,5,On-time,18.54,2024-07-07
2024-07-05,4770,Returning,Makeup,BOGO,Social Media,47.82,3,1,32,On-time,143.46,2024-07-05
2024-06-29,6829,Returning,Makeup,25% Off,SMS,32.45,1,1,95,On-time,32.45,2024-06-29
2024-07-04,2613,Returning,Makeup,Launch Bundle,Paid Search,29.56,2,0,98,Delayed,0.0,2024-07-04
2024-07-05,2879,Returning,Skincare,25% Off,SMS,50.42,1,1,80,On-time,50.42,2024-07-05
2024-07-08,6372,Returning,Haircare,25% Off,Paid Search,99.24,3,1,53,Delayed,297.71999999999997,2024-07-08
2024-07-03,5108,New,Makeup,BOGO,Email,36.12,1,1,95,Delayed,36.12,2024-07-03
2024-07-02,9978,Returning,Skincare,Launch Bundle,Paid Search,70.8,2,1,13,Delayed,141.6,2024-07-02
2024-07-08,1148,Returning,Skincare,BOGO,SMS,93.61,3,1,18,Delayed,280.83,2024-07-08
2024-07-06,2754,Returning,Makeup,Launch Bundle,Email,40.3,2,1,87,On-time,80.6,2024-07-06
2024-06-30,8378,Returning,Makeup,Launch Bundle,Social Media,112.04,2,0,10,On-time,0.0,2024-06-30
2024-07-07,7681,Returning,Skincare,BOGO,SMS,105.98,3,1,70,On-time,317.94,2024-07-07
2024-07-01,4756,Returning,Skincare,25% Off,Social Media,41.37,1,0,44,On-time,0.0,2024-07-01
2024-07-06,6392,Returning,Makeup,Launch Bundle,Social Media,118.91,2,0,59,On-time,0.0,2024-07-06
2024-07-03,4052,New,Skincare,25% Off,SMS,85.26,3,1,87,On-time,255.78000000000003,2024-07-03
2024-07-05,6692,Returning,Skincare,BOGO,Social Media,45.04,2,1,57,Delayed,90.08,2024-07-05
2024-07-04,5218,Returning,Makeup,BOGO,SMS,86.51,1,0,87,On-time,0.0,2024-07-04
2024-07-08,5803,New,Makeup,BOGO,SMS,84.96,2,1,77,On-time,169.92,2024-07-08
2024-06-29,3377,Returning,Fragrance,BOGO,Paid Search,78.65,2,1,23,On-time,157.3,2024-06-29
2024-06-30,6086,Returning,Haircare,Launch Bundle,Email,89.73,2,0,10,Out of Stock,0.0,2024-06-30
2024-06-28,4182,New,Makeup,BOGO,Social Media,43.17,2,1,71,On-time,86.34,2024-06-28
2024-07-06,4160,Returning,Makeup,25% Off,Social Media,117.79,1,1,43,On-time,117.79,2024-07-06
2024-07-04,7576,Returning,Makeup,25% Off,Email,105.08,3,1,78,On-time,315.24,2024-07-04
2024-06-28,9903,Returning,Haircare,Launch Bundle,Email,93.3,2,1,65,Delayed,186.6,2024-06-28
2024-06-30,3586,New,Fragrance,BOGO,Email,17.76,1,1,87,On-time,17.76,2024-06-30
2024-07-01,3648,Returning,Skincare,Launch Bundle,Email,76.99,2,1,44,Delayed,153.98,2024-07-01
2024-07-01,8313,New,Haircare,Launch Bundle,Email,89.18,2,0,73,On-time,0.0,2024-07-01
2024-07-02,2717,Returning,Makeup,Launch Bundle,Paid Search,104.68,2,1,31,On-time,209.36,2024-07-02
2024-06-30,6308,Returning,Makeup,BOGO,SMS,114.35,1,1,16,On-time,114.35,2024-06-30
2024-06-30,8407,Returning,Fragrance,25% Off,Email,111.16,2,1,53,Delayed,222.32,2024-06-30
2024-06-28,1870,New,Fragrance,25% Off,Paid Search,57.63,2,1,9,On-time,115.26,2024-06-28
2024-07-04,4574,New,Fragrance,Launch Bundle,Email,109.13,3,0,85,Delayed,0.0,2024-07-04
2024-07-08,6827,New,Skincare,Launch Bundle,Email,15.08,1,0,5,On-time,0.0,2024-07-08
2024-07-07,8986,New,Haircare,25% Off,Social Media,51.9,3,1,90,On-time,155.7,2024-07-07
2024-06-28,9462,Returning,Haircare,25% Off,Social Media,26.96,3,1,19,On-time,80.88,2024-06-28
2024-06-29,9741,Returning,Fragrance,BOGO,Social Media,107.72,3,1,0,On-time,323.15999999999997,2024-06-29
2024-07-01,6769,Returning,Skincare,Launch Bundle,Social Media,112.44,3,1,63,On-time,337.32,2024-07-01
2024-07-01,6733,Returning,Haircare,BOGO,SMS,41.88,2,1,80,Delayed,83.76,2024-07-01
2024-07-02,4240,New,Makeup,25% Off,SMS,53.57,3,1,0,Delayed,160.71,2024-07-02
2024-07-08,5893,New,Makeup,25% Off,Social Media,118.31,1,1,60,On-time,118.31,2024-07-08
2024-06-29,1886,New,Makeup,25% Off,Social Media,74.44,2,1,78,On-time,148.88,2024-06-29
2024-07-01,6854,Returning,Haircare,25% Off,Email,67.19,3,0,0,On-time,0.0,2024-07-01
2024-06-28,6318,Returning,Fragrance,BOGO,Email,67.55,3,1,80,Delayed,202.64999999999998,2024-06-28
2024-06-29,3258,New,Makeup,25% Off,Social Media,88.1,1,1,45,Delayed,88.1,2024-06-29
2024-06-28,5382,New,Fragrance,Launch Bundle,Social Media,115.23,1,1,59,On-time,115.23,2024-06-28
2024-07-07,2785,Returning,Skincare,25% Off,Social Media,53.5,3,0,42,On-time,0.0,2024-07-07
2024-07-07,8727,Returning,Makeup,Launch Bundle,Email,33.13,3,1,43,Out of Stock,99.39000000000001,2024-07-07
2024-07-01,1295,Returning,Skincare,25% Off,Social Media,34.43,3,1,37,On-time,103.28999999999999,2024-07-01
2024-07-01,3597,Returning,Fragrance,BOGO,Social Media,17.14,3,1,1,Out of Stock,51.42,2024-07-01
2024-07-04,1680,New,Haircare,Launch Bundle,SMS,73.32,3,1,81,On-time,219.95999999999998,2024-07-04
2024-07-07,5890,Returning,Fragrance,BOGO,SMS,112.56,1,0,11,On-time,0.0,2024-07-07
2024-07-08,5298,Returning,Makeup,25% Off,Email,89.87,1,0,92,On-time,0.0,2024-07-08
2024-07-08,1324,New,Makeup,BOGO,SMS,119.26,2,0,22,On-time,0.0,2024-07-08
2024-07-06,8952,Returning,Fragrance,25% Off,Email,110.5,2,1,8,Delayed,221.0,2024-07-06
2024-07-06,1986,Returning,Makeup,BOGO,Paid Search,66.65,1,0,7,On-time,0.0,2024-07-06
2024-07-02,4118,New,Makeup,BOGO,Social Media,66.09,2,0,49,On-time,0.0,2024-07-02
2024-07-07,1760,Returning,Skincare,Launch Bundle,Email,80.98,3,1,79,Delayed,242.94,2024-07-07
2024-06-28,8758,New,Haircare,25% Off,SMS,26.65,2,1,61,On-time,53.3,2024-06-28
2024-06-28,1906,New,Fragrance,BOGO,Paid Search,78.81,3,1,22,On-time,236.43,2024-06-28
2024-07-03,6499,Returning,Skincare,25% Off,SMS,63.73,3,1,92,On-time,191.19,2024-07-03
2024-06-29,1364,New,Makeup,Launch Bundle,Email,82.49,2,0,58,On-time,0.0,2024-06-29
2024-07-05,8769,Returning,Skincare,BOGO,Paid Search,74.35,2,1,9,On-time,148.7,2024-07-05
2024-07-06,4413,Returning,Haircare,25% Off,SMS,47.59,3,1,11,On-time,142.77,2024-07-06
2024-07-01,9027,New,Fragrance,BOGO,Paid Search,78.82,1,0,61,On-time,0.0,2024-07-01
2024-07-02,8939,Returning,Haircare,BOGO,Social Media,53.43,2,1,75,On-time,106.86,2024-07-02
2024-07-08,4081,Returning,Haircare,BOGO,Social Media,35.44,2,1,29,On-time,70.88,2024-07-08
2024-07-05,6448,Returning,Skincare,BOGO,Paid Search,85.88,1,1,73,On-time,85.88,2024-07-05
2024-06-30,4258,Returning,Skincare,Launch Bundle,SMS,47.17,2,0,77,On-time,0.0,2024-06-30
2024-07-02,3107,New,Haircare,Launch Bundle,SMS,108.35,3,1,67,On-time,325.04999999999995,2024-07-02
2024-06-30,8928,Returning,Makeup,25% Off,SMS,35.93,1,1,46,On-time,35.93,2024-06-30
2024-07-07,3933,Returning,Fragrance,25% Off,Social Media,78.02,1,0,83,On-time,0.0,2024-07-07
2024-06-30,3829,Returning,Makeup,BOGO,Email,75.01,3,1,40,On-time,225.03000000000003,2024-06-30
2024-06-30,9633,New,Makeup,BOGO,Email,35.76,3,1,6,Delayed,107.28,2024-06-30
2024-07-04,6006,Returning,Fragrance,BOGO,Paid Search,61.19,3,0,93,On-time,0.0,2024-07-04
2024-07-04,2559,New,Skincare,Launch Bundle,SMS,85.93,1,1,87,On-time,85.93,2024-07-04
2024-07-04,2741,Returning,Makeup,BOGO,Paid Search,48.45,3,0,73,On-time,0.0,2024-07-04
2024-07-07,6830,Returning,Skincare,25% Off,Email,26.95,2,1,51,On-time,53.9,2024-07-07
2024-07-05,8523,Returning,Fragrance,BOGO,Email,79.6,2,1,44,Out of Stock,159.2,2024-07-05
2024-07-02,1625,Returning,Makeup,Launch Bundle,SMS,38.53,3,1,37,On-time,115.59,2024-07-02
2024-07-02,2690,New,Skincare,BOGO,Paid Search,86.55,2,0,35,On-time,0.0,2024-07-02
2024-07-01,9282,New,Skincare,Launch Bundle,SMS,103.14,2,0,80,On-time,0.0,2024-07-01
2024-07-04,7310,New,Makeup,Launch Bundle,Email,27.95,1,1,84,On-time,27.95,2024-07-04
2024-07-07,4006,New,Fragrance,Launch Bundle,Email,60.95,3,1,57,On-time,182.85000000000002,2024-07-07
2024-07-01,5302,New,Haircare,Launch Bundle,SMS,61.72,2,1,45,Delayed,123.44,2024-07-01
2024-06-29,2088,Returning,Skincare,25% Off,Paid Search,81.42,3,1,66,On-time,244.26,2024-06-29
2024-07-01,7007,Returning,Fragrance,Launch Bundle,Social Media,50.11,3,1,64,On-time,150.32999999999998,2024-07-01
2024-07-05,5611,New,Makeup,25% Off,SMS,58.95,2,0,17,On-time,0.0,2024-07-05
2024-07-06,8928,Returning,Skincare,25% Off,Email,16.26,2,1,1,Delayed,32.52,2024-07-06
2024-06-30,5490,Returning,Skincare,BOGO,Social Media,27.85,1,1,3,On-time,27.85,2024-06-30
2024-07-04,9378,Returning,Skincare,BOGO,SMS,74.84,1,0,95,Delayed,0.0,2024-07-04
2024-07-06,2597,Returning,Fragrance,Launch Bundle,Social Media,37.67,1,0,82,On-time,0.0,2024-07-06
2024-07-08,4747,New,Skincare,BOGO,SMS,30.18,2,1,83,Out of Stock,60.36,2024-07-08
2024-07-01,3670,Returning,Skincare,Launch Bundle,Email,49.06,1,1,41,Delayed,49.06,2024-07-01
2024-07-07,9431,Returning,Makeup,BOGO,SMS,32.17,3,1,48,On-time,96.51,2024-07-07
2024-06-30,3580,New,Skincare,Launch Bundle,Social Media,21.26,1,1,48,Delayed,21.26,2024-06-30
